Image, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,emotion
happy42,0.52,0.26,0,0.18,1.35,0.7,0,0.84,2.8,1.22,0.28,0.72,0,0.31,0.44,0.64,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy43,1.02,0.37,0,0.26,1.28,0.47,0,1.11,2.97,1.66,0.14,0.93,0,0.43,0.19,1.18,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy44,1.56,0.57,0,0.33,1.24,0.34,0,1.26,3.13,2.06,0,1.21,0,0.57,0,1.78,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy45,1.04,0.3,0,0.15,1.29,0.42,0,1.07,2.78,1.84,0,0.96,0,0.28,0.23,1.16,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy46,0.54,0.2,0,0.07,1.26,0.79,0,0.73,2.44,1.51,0,0.75,0.05,0.15,0.45,0.66,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0
happy47,0,0,0,0,1.24,0.98,0,0.48,2.09,1.19,0,0.53,0.11,0.01,0.7,0.06,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0
happy48,0.3,0.1,0,0,1.14,0.71,0,0.77,2.2,1.38,0,0.61,0.15,0,0.7,0.61,0.03,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0
happy49,0.57,0.19,0,0,1.03,0.32,0,1.15,2.33,1.51,0,0.73,0.11,0,0.7,1.08,0.03,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy50,0.77,0.21,0,0,0.93,0.12,0,1.46,2.47,1.61,0,0.87,0.1,0,0.66,1.58,0.1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy51,0.67,0.2,0,0,0.98,0.63,0,1,2.39,1.18,0.05,0.59,0.05,0,0.43,1.02,0.06,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy52,0.55,0.11,0,0,1.04,1.04,0,0.47,2.35,0.82,0.09,0.29,0.04,0,0.21,0.51,0.06,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy53,0.51,0.09,0,0,1.1,1.57,0,0,2.28,0.54,0.13,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy54,0.32,0,0,0,0.93,1.3,0,0,2.13,0.54,0.08,0.42,0,0.52,0,0.08,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy55,0.17,0,0,0,0.97,0.9,0,0.08,2.06,0.72,0.04,0.66,0,1.01,0,0.08,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy56,0,0,0,0,1.07,0.25,0,0.17,2.18,0.96,0.03,0.79,0,1.26,0,0.08,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy57,0,0,0,0,1.4,0.04,0,0.47,2.3,1.3,0.15,0.63,0,1.16,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy58,0,0,0,0,1.58,0.13,0,0.75,2.29,1.53,0.32,0.65,0,1.09,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy59,0,0,0,0,1.71,0.22,0,1.02,2.14,1.7,0.47,0.8,0,1.25,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy60,0,0,0,0,1.53,0.21,0.11,1.09,1.92,1.64,0.38,0.54,0,0.83,0,0.36,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy61,0,0,0,0,1.34,0.28,0.2,1.11,1.71,1.47,0.21,0.28,0,0.41,0,0.74,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy62,0,0,0,0,1.15,0.34,0.31,1.08,1.51,1.15,0.04,0,0,0,0,1.23,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy63,0,0,0,0,1.07,0.31,0.2,0.71,1.68,1.23,0.05,0.23,0,0.04,0.03,1.21,0.21,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy64,0,0,0,0,0.94,0.16,0.11,0.35,1.8,1.32,0.05,0.56,0,0.07,0.06,1.09,0.41,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy65,0,0,0,0.01,0.82,0,0,0.01,1.89,1.5,0.12,0.79,0,0.08,0.09,0.86,0.66,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy66,0.04,0,0,0.01,0.73,0.27,0,0.01,1.74,1.36,0.07,0.99,0,0.06,0.06,0.51,0.71,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy67,0.08,0,0,0.01,0.67,0.56,0,0,1.62,1.25,0.07,1.09,0,0.02,0.02,0.26,0.67,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0
happy68,0.13,0,0,0,0.6,0.9,0,0,1.55,1.18,0,1.26,0,0.02,0,0,0.48,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy69,0.08,0,0,0,0.56,0.63,0,0.03,1.82,1.22,0.09,0.83,0.04,0.06,0.25,0.17,0.63,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy70,0.04,0,0,0,0.49,0.33,0,0.07,2.07,1.15,0.24,0.4,0.04,0.06,0.53,0.35,0.87,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy71,0,0.03,0,0,0.38,0,0,0.12,2.27,1.1,0.33,0,0.04,0.06,0.87,0.52,1.22,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy72,0,0.03,0,0,0.78,0.47,0,0.43,2.24,1,0.24,0,0.01,0,0.72,0.35,1.07,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy73,0.03,0.03,0,0,1.18,0.89,0,0.79,2.25,0.99,0.09,0,0.1,0,0.47,0.17,0.82,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy74,0.03,0,0,0,1.62,1.35,0,1.06,2.29,0.95,0,0.02,0.21,0,0.18,0,0.53,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy75,0.42,0.25,0,0.08,1.45,0.88,0.12,1.09,2.23,1.39,0,0.51,0.41,0.16,0.08,0.06,0.47,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy76,0.78,0.54,0,0.08,1.32,0.46,0.26,1.15,2.14,1.9,0,1.01,0.52,0.32,0.06,0.13,0.47,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy77,1.09,0.72,0,0.09,1.28,0,0.39,1.31,2.15,2.36,0,1.38,0.54,0.33,0,0.29,0.59,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy78,1.03,0.47,0,0.01,1.63,0.14,0.28,1.44,2.46,2.25,0.01,0.98,0.34,0.16,0,0.23,0.39,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy79,1.01,0.18,0,0.01,1.97,0.3,0.15,1.54,2.8,2.07,0.05,0.57,0.17,0.01,0,0.24,0.25,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy80,1.07,0.03,0,0,2.22,0.45,0.06,1.56,3.04,1.94,0.06,0.27,0.04,0,0,0.13,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy81,0.74,0.03,0,0.04,1.85,0.34,0.06,1.25,2.69,1.77,0.07,0.19,0.04,0,0.04,0.13,0.25,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy82,0.37,0.03,0,0.04,1.45,0.27,0.05,0.92,2.31,1.66,0.03,0.1,0.01,0,0.04,0.05,0.52,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy83,0,0,0,0.08,0.99,0.15,0.02,0.57,1.89,1.51,0.02,0.01,0,0,0.04,0,0.83,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy84,0.04,0,0,0.04,1.11,0.4,0,0.47,2.05,1.28,0,0.01,0,0,0.23,0,0.58,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy85,0.09,0,0,0.04,1.23,0.61,0,0.37,2.2,1.02,0,0,0,0,0.46,0,0.31,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy86,0.14,0,0,0,1.41,0.82,0,0.3,2.37,0.77,0,0,0,0,0.69,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy87,0.11,0,0,0,1.44,0.82,0,0.22,2.47,0.93,0.09,0,0.32,0,0.74,0.18,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy88,0.05,0,0,0,1.45,0.8,0,0.14,2.58,1.04,0.13,0,0.64,0,0.76,0.39,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy89,0,0,0,0,1.46,0.91,0,0.09,2.7,1.33,0.13,0,0.94,0,0.83,0.58,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy90,0,0,0,0,1.54,0.91,0,0.65,2.71,1.48,0.04,0.02,0.61,0,0.65,0.64,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy91,0,0,0,0,1.65,0.93,0,1.21,2.73,1.67,0,0.14,0.3,0,0.46,0.7,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0
happy92,0,0,0,0,1.73,0.89,0,1.7,2.73,1.66,0,0.2,0,0,0.23,0.76,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0
happy93,0.88,0.54,0.46,0.04,1.42,1.17,0,1.2,2.5,1.36,0,0.32,0.29,0,0.44,0.6,0.04,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
happy94,1.77,0.99,0.98,0.05,1.09,1.64,0,0.67,2.27,1.03,0,0.38,0.56,0,0.64,0.36,0.17,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy95,2.65,1.4,1.46,0.06,0.72,1.9,0,0.17,2.01,0.79,0,0.51,0.84,0,0.9,0.19,0.27,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy96,1.8,0.87,1.25,0.02,0.75,1.79,0.02,0.11,1.92,0.59,0,0.57,0.55,0.02,0.59,0.11,0.28,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy97,0.91,0.42,1.01,0.01,0.81,1.45,0.05,0.04,1.81,0.41,0.11,0.57,0.29,0.02,0.32,0.08,0.26,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy98,0.07,0,0.78,0,0.9,1.37,0.07,0,1.72,0.22,0.19,0.57,0,0.02,0,0,0.26,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy99,0.04,0,0.53,0.01,1.17,1.19,0.05,0.26,2.01,0.65,0.19,0.5,0,0.1,0.1,0,0.28,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy100,0.03,0,0.26,0.02,1.41,1.03,0.02,0.54,2.3,1.01,0.08,0.43,0,0.14,0.21,0.05,0.2,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy101,0,0,0,0.03,1.67,0.79,0,0.88,2.64,1.46,0,0.41,0,0.17,0.3,0.07,0.1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy102,0.12,0.29,0,0.37,1.48,0.74,0,1.11,2.66,1.52,0,0.51,0,0.07,0.39,0.27,0.56,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy103,0.29,0.67,0,0.64,1.29,0.8,0,1.3,2.66,1.65,0,0.69,0,0.03,0.46,0.41,1.02,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy104,0.5,1.07,0,0.94,1.13,0.83,0,1.45,2.64,1.71,0,0.81,0,0,0.56,0.56,1.47,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy105,0.37,0.79,0,0.6,1.42,1.9,0,1.48,2.63,1.59,0.11,0.65,0,0,0.93,0.37,0.97,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy106,0.21,0.41,0,0.31,1.71,3.11,0,1.61,2.68,1.58,0.17,0.46,0,0,1.25,0.18,0.48,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy107,0,0,0,0,2,4.35,0,1.7,2.75,1.55,0.19,0.29,0,0,1.55,0,0.03,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy108,0,0,0,0,1.66,4.22,0,1.4,2.69,1.54,0.09,0.21,0,0,1.32,0.2,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy109,0,0,0,0,1.34,3.86,0,1.06,2.62,1.44,0.03,0.12,0,0,1.2,0.42,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy110,0,0,0,0,1.03,3.47,0,0.72,2.55,1.29,0.01,0,0,0,1.11,0.66,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy111,0,0,0.13,0,1.24,2.43,0,0.66,2.57,1.23,0.16,0.17,0,0.09,1.37,0.46,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy112,0,0,0.2,0,1.43,1.45,0.01,0.53,2.56,1.15,0.39,0.38,0,0.12,1.56,0.24,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy113,0,0,0.35,0,1.69,0.7,0.03,0.53,2.6,1.15,0.62,0.47,0,0.12,1.82,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy114,0.1,0,0.22,0,1.45,1.09,0.03,0.77,2.62,1.27,0.47,0.44,0,0.03,1.35,0.3,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy115,0.2,0,0.14,0,1.24,1.43,0.02,1.11,2.68,1.42,0.24,0.36,0,0.01,0.98,0.64,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy116,0.29,0,0,0,0.91,1.62,0,1.3,2.69,1.52,0,0.4,0,0.03,0.51,0.97,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy117,0.19,0,0,0,0.69,1.08,0,0.9,2.41,1.15,0.03,0.31,0,0.03,0.38,0.67,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy118,0.09,0,0,0,0.45,0.64,0,0.43,2.11,0.78,0.03,0.2,0,0.02,0.19,0.33,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
happy119,0,0,0,0,0.3,0.18,0,0,1.84,0.48,0.1,0.17,0,0,0,0.01,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
happy120,0,0,0.28,0,0.61,0.9,0,0,2.02,0.57,0.07,0.27,0,0.03,0.08,0.38,0.14,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
happy121,0,0,0.57,0,0.98,1.67,0,0.01,2.22,0.58,0.07,0.29,0,0.03,0.11,0.68,0.16,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy122,0,0,0.85,0,1.24,2.32,0,0.01,2.37,0.57,0,0.32,0,0.06,0.24,1.15,0.16,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
happy123,0.27,0,0.61,0.07,1.16,1.91,0,0.12,2.38,0.65,0.18,0.19,0,0.03,0.36,0.77,0.38,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
happy124,0.48,0,0.32,0.1,1.06,1.38,0,0.22,2.37,0.77,0.41,0.14,0,0.03,0.47,0.47,0.64,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
happy125,0.68,0,0.04,0.14,1.01,0.87,0,0.3,2.4,0.92,0.59,0,0,0,0.47,0,0.92,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
happy126,0.41,0,0.1,0.08,1.13,0.72,0,0.44,2.33,1.26,0.41,0.17,0,0.05,0.85,0.38,0.56,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
happy127,0.21,0,0.1,0.04,1.17,0.59,0,0.62,2.23,1.72,0.18,0.33,0,0.12,1.19,0.82,0.28,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
happy128,0,0,0.17,0,1.24,0.53,0,0.77,2.15,2.1,0,0.5,0,0.18,1.54,1.19,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
happy129,0.42,0.13,0.18,0,1.23,0.94,0,0.62,2.01,1.69,0.37,0.64,0,0.14,1.22,0.96,0.02,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
happy130,0.84,0.28,0.27,0,1.25,1.34,0,0.44,1.9,1.16,0.78,0.7,0,0.06,0.88,0.69,0.02,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
happy131,1.27,0.45,0.29,0,1.29,1.72,0,0.32,1.79,0.7,1.15,0.76,0,0,0.52,0.43,0.02,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
happy132,0.9,0.32,0.18,0.02,1.08,1.44,0,0.36,1.94,0.72,1.06,0.51,0.15,0.19,0.75,0.48,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
happy133,0.54,0.17,0.08,0.02,1,1.14,0,0.54,2.15,1.02,0.82,0.29,0.21,0.19,1.06,0.4,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
happy134,0.17,0,0,0.02,0.97,0.87,0.03,0.8,2.34,1.25,0.65,0.11,0.24,0.19,1.43,0.35,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
happy135,0.46,0,0.17,0.19,1.13,1.17,0.03,1,2.4,1.43,0.36,0.08,0.09,0,1,0.54,0.37,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
happy136,0.75,0,0.35,0.25,1.13,1.48,0.03,1.07,2.36,1.36,0.19,0.2,0.03,0,0.61,0.88,0.65,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy137,1.04,0,0.55,0.37,1.07,1.84,0,1.04,2.32,1.29,0,0.27,0,0,0.12,1.22,0.9,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy138,0.87,0,0.44,0.19,1.71,1.93,0.07,1.22,2.46,1.63,0.29,0.69,0.18,0.05,0.06,0.87,0.54,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy139,0.7,0,0.31,0.13,2.4,2.07,0.17,1.49,2.65,2.03,0.59,1,0.37,0.05,0,0.47,0.25,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
happy140,0.5,0,0.18,0,3.13,2.16,0.26,1.72,2.83,2.42,0.9,1.32,0.57,0.09,0,0.06,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
happy141,0.33,0,0.31,0,2.58,2,0.19,1.3,2.79,2.12,0.61,1.01,0.39,0.04,0.11,0.34,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
happy142,0.16,0,0.47,0,2.04,1.71,0.09,0.82,2.75,1.79,0.31,0.68,0.2,0.04,0.34,0.63,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy143,0,0,0.57,0,1.5,1.46,0,0.4,2.73,1.43,0,0.34,0,0,0.55,0.88,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy144,0,0,0.4,0,1.68,1.07,0.18,0.65,2.46,1.53,0.25,0.2,0.08,0,0.62,0.56,0.24,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy145,0,0,0.18,0,1.81,0.68,0.34,0.85,2.17,1.58,0.47,0.1,0.18,0,0.56,0.25,0.42,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy146,0,0,0,0.02,1.94,0.3,0.5,1.05,1.88,1.67,0.7,0,0.3,0,0.49,0,0.58,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy147,0.08,0.06,0.08,0.02,1.81,0.29,0.31,0.94,2.05,1.79,0.54,0.15,0.33,0,0.34,0.08,1.01,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
happy148,0.14,0.16,0.22,0.02,1.84,0.78,0.15,0.85,2.27,1.91,0.34,0.3,0.29,0,0.29,0.26,1.32,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
happy149,0.22,0.2,0.37,0,1.92,1.31,0,0.8,2.49,2.03,0.12,0.48,0.27,0,0.28,0.46,1.53,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
happy150,0.2,0.14,0.46,0.08,1.95,1.92,0.2,0.83,2.41,1.65,0.03,0.56,0.16,0,0.24,0.38,0.86,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy151,0.17,0.05,0.5,0.14,1.89,2.12,0.39,0.87,2.32,1.38,0.01,0.62,0.1,0,0.26,0.22,0.36,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy152,0.13,0,0.53,0.21,1.83,2.28,0.57,0.92,2.25,1.06,0.05,0.61,0,0,0.42,0.11,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
happy153,0.06,0,0.35,0.13,1.73,1.82,0.37,0.9,2.26,1.2,0.05,0.38,0,0,0.47,0.11,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0
happy154,0.03,0,0.17,0.07,1.56,1.32,0.18,0.86,2.25,1.27,0.05,0.17,0,0,0.42,0.08,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy155,0,0,0,0,1.34,0.83,0,0.75,2.22,1.42,0,0,0,0,0.25,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy156,0.09,0.05,0.1,0,1.56,1.56,0,0.76,2.34,1.44,0,0.16,0.03,0,0.56,0.05,0.05,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
happy157,0.17,0.11,0.19,0,1.76,2.32,0,0.8,2.46,1.57,0,0.35,0.03,0,0.83,0.12,0.08,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
happy158,0.25,0.19,0.25,0,1.96,2.97,0,0.84,2.57,1.61,0,0.54,0.03,0,1.09,0.21,0.08,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
happy159,0.17,0.13,0.15,0,1.97,2.74,0.01,1.03,2.69,1.52,0.01,0.38,0,0,1.11,0.53,0.02,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
happy160,0.09,0.07,0.06,0,2.02,2.49,0.03,1.26,2.82,1.4,0.03,0.19,0,0,1.11,0.87,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
happy161,0,0,0,0,2.07,2.34,0.05,1.49,2.95,1.37,0.07,0,0,0,1.13,1.21,0.02,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
happy162,0,0,0.11,0,2.09,2.14,0.04,1.47,2.92,1.3,0.06,0.13,0,0,0.9,1.06,0.02,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0
happy163,0,0,0.21,0,2.09,1.94,0.01,1.39,2.86,1.18,0.04,0.23,0,0,0.67,0.88,0.02,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0
happy164,0,0,0.31,0,2.07,1.72,0,1.33,2.79,1.03,0,0.37,0,0.04,0.37,0.75,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0
happy165,0.17,0,0.21,0,1.83,1.41,0,1.21,2.55,0.99,0.29,0.54,0.35,0.04,0.49,1.01,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0
happy166,0.24,0,0.1,0,1.73,1.18,0,1.18,2.51,1.06,0.64,0.69,0.49,0.04,0.63,1.33,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0
happy167,0.32,0,0,0,1.6,0.86,0,1.13,2.49,1.1,1,0.69,0.59,0,0.81,1.45,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0
happy168,0.15,0,0,0,1.97,0.93,0.25,1.17,2.71,1.46,0.95,0.72,0.46,0,0.58,0.95,0.03,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0
happy169,0.08,0,0,0,2.23,0.92,0.49,1.12,2.78,1.76,0.82,0.7,0.46,0,0.35,0.42,0.03,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0
happy170,0,0,0,0,2.55,0.96,0.73,1.09,2.85,2.11,0.72,0.83,0.41,0,0.06,0,0.05,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy171,0.01,0,0,0,2.46,1.39,0.52,0.85,2.75,1.79,0.6,0.8,0.19,0.02,0.2,0.25,0.03,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy172,0.02,0,0,0,2.34,1.89,0.32,0.67,2.63,1.47,0.49,0.87,0.06,0.02,0.31,0.52,0.03,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy173,0.02,0,0,0,2.26,2.36,0.09,0.48,2.51,1.24,0.29,0.89,0.01,0.02,0.48,0.83,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy174,0.75,0.83,0,0.07,1.98,1.87,0.04,0.56,2.57,1.47,0.17,0.72,0,0.1,0.45,0.9,0.19,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy175,1.51,1.65,0,0.27,1.7,1.2,0.01,0.58,2.59,1.67,0.06,0.59,0,0.17,0.52,0.84,0.37,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy176,2.29,2.6,0,0.49,1.35,0.46,0,0.59,2.63,1.71,0,0.46,0,0.2,0.49,0.72,0.68,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy177,1.57,1.82,0,0.43,1.11,0.22,0,0.53,2.48,1.46,0.09,0.54,0,0.11,0.34,0.4,0.74,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
happy178,0.87,1.05,0,0.22,0.88,0.07,0,0.56,2.36,1.21,0.2,0.58,0,0.04,0.13,0.19,0.84,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
